"last","st","chamber","id","subcommittee","account","department","recipient","location","project","budget_request","additional_amount","amount","first.x","multi","origination","member_amount","house_mem","sentate_mem","house_tot","senate_tot","first.y","middle_name","suffix","nickname","full_name","birthday","gender","district","senate_class","party","bioguide_id"
"Murkowski","AK","S",6162,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Anchorage","Municipality of Anchorage for Ruane Road Culvert Replacement",NA,NA,1600000,NA,1,"S",1600000,0,1,0,1600000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6163,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"St. George","City of St. George for Potable Water and Sewer Line Replacement",NA,NA,3e+06,NA,1,"S",3e+06,0,1,0,3e+06,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6164,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Seward","City of Seward for Sludge Removal for the Lowell Point and SMIC Sewage Treatment Lagoons",NA,NA,2e+06,NA,1,"S",2e+06,0,1,0,2e+06,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6165,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Soldotna","City of Soldotna for Wastewater Treatment Plant Headworks Rehabilitation",NA,NA,680000,NA,1,"S",680000,0,1,0,680000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6166,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Wasilla","City of Wasilla for Wastewater Treatment Plant Sludge Drying Beds",NA,NA,2300000,NA,1,"S",2300000,0,1,0,2300000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6167,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Soldotna","City of Soldotna for Wastewater Biosolids Dewatering",NA,NA,960000,NA,1,"S",960000,0,1,0,960000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6168,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Anchorage","Municipality of Anchorage for the Holtan Hills Sewer Access Project",NA,NA,2500000,NA,1,"S",2500000,0,1,0,2500000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6169,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Valdez","City of Valdez for Municipal Sewer Force Main Replacement",NA,NA,5e+06,NA,1,"S",5e+06,0,1,0,5e+06,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6170,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Palmer","City of Palmer for Wastewater Treatment System Upgrade",NA,NA,6900000,NA,1,"S",6900000,0,1,0,6900000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6171,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Seldovia","City of Seldovia for Lower Section of Raw Water Transmission Line Replacement",NA,NA,414000,NA,1,"S",414000,0,1,0,414000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6172,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Soldotna","City of Soldotna for pH Control of Wastewater Effluent",NA,NA,320000,NA,1,"S",320000,0,1,0,320000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6173,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Craig","City of Craig for Replacing Lift Stations in the Craig Wastewater Collection and Treatment System",NA,NA,760000,NA,1,"S",760000,0,1,0,760000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6174,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Petersburg Borough","Petersburg Borough for Water Treatment Plant Clear Well Replacement",NA,NA,1600000,NA,1,"S",1600000,0,1,0,1600000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6175,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Ketchikan Gateway Borough","Ketchikan Gateway Borough for Mountain Point Wastewater Treatment Plant Upgrades",NA,NA,1760000,NA,1,"S",1760000,0,1,0,1760000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6176,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Wasilla","City of Wasilla for Wastewater Treatment Plant Suction Dredge",NA,NA,880000,NA,1,"S",880000,0,1,0,880000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6177,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,NA,"Tagiugmiullu Nunamiullu Housing Authority for Wastewater Replacement Project",NA,NA,1200000,NA,1,"S",1200000,0,1,0,1200000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6577,"Interior","STAG-Other","Environmental Protection Agency",NA,NA,"Alaska Electric & Energy Cooperative for Kenai Borough Central Peninsula Landfill Gas-to-Energy Project",NA,NA,875000,NA,1,"S",875000,0,1,0,875000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6578,"Interior","STAG-Other","Environmental Protection Agency",NA,NA,"State of Alaska for Inventory and Verification of ANCSA Contaminated Sites",NA,NA,7e+06,NA,1,"S",7e+06,0,1,0,7e+06,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6579,"Interior","STAG-Other","Environmental Protection Agency",NA,NA,"Alaska Native Tribal Health Consortium for Tribal Capacity for Inventory and Verification of ANCSA Contaminated Lands",NA,NA,250000,NA,1,"S",250000,0,1,0,250000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6580,"Interior","STAG-Other","Environmental Protection Agency",NA,NA,"Alaska Native Village Corporation Association for Tribal Capacity for Inventory and Verification of ANCSA Contaminated Lands",NA,NA,250000,NA,1,"S",250000,0,1,0,250000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6581,"Interior","STAG-Other","Environmental Protection Agency",NA,NA,"Island Trails Network for Marine Debris Removal, Recycling, and Recovery",NA,NA,1e+06,NA,1,"S",1e+06,0,1,0,1e+06,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6582,"Interior","STAG-Other","Environmental Protection Agency",NA,"Juneau","City and Borough of Juneau for Municipal Composting Facility",NA,NA,2500000,NA,1,"S",2500000,0,1,0,2500000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6583,"Interior","STAG-Other","Environmental Protection Agency",NA,"Saint Paul","City of Saint Paul for Aalax Solid Waste Facility",NA,NA,3e+06,NA,1,"S",3e+06,0,1,0,3e+06,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6584,"Interior","STAG-Other","Environmental Protection Agency",NA,"Denali","Denali Commission for Regional Solid Waste Management Planning",NA,NA,1500000,NA,1,"S",1500000,0,1,0,1500000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6586,"Interior","STAG-Other","Environmental Protection Agency",NA,NA,"Metlakatla Indian Community for Solid Waste Multi-Use Portable Shredder",NA,NA,0,NA,1,"S",0,0,1,0,0,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6587,"Interior","Science and Technology-Research: National Priorities","Environmental Protection Agency",NA,"Anchorage","University of Alaska, Anchorage for Alaska Hazardous Waste Management Feasibility Study",NA,NA,3e+05,NA,1,"S",3e+05,0,1,0,3e+05,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6588,"Interior","Science and Technology-Research: National Priorities","Environmental Protection Agency",NA,NA,"Native Village of Kotzebue for Cyanotoxin Analysis",NA,NA,140000,NA,1,"S",140000,0,1,0,140000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6595,"Interior","Resource Management","Fish and Wildlife Service",NA,NA,"Bering Sea Fishermen's Association for Community-Based Ecological Monitoring and Resilience Planning",NA,NA,1250000,NA,1,"S",1250000,0,1,0,1250000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6596,"Interior","Resource Management","Fish and Wildlife Service",NA,NA,"U.S. Fish and Wildlife Service for Salmon Monitoring in the Arctic-Yukon-Kuskokwim Region",NA,NA,2e+06,NA,1,"S",2e+06,0,1,0,2e+06,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6597,"Interior","Resource Management","Fish and Wildlife Service",NA,NA,"Tanana Chiefs Conference for Middle Yukon River Area Sonar Project",NA,NA,5e+05,NA,1,"S",5e+05,0,1,0,5e+05,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6610,"Interior","Capital Improvement and Maintenance","Forest Service",NA,NA,"U.S. Forest Service for Iditarod National Historic Trail, Chugach National Forest",NA,NA,2348000,NA,1,"S",2348000,0,1,0,2348000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6614,"Interior","State and Private Forestry-Forest Resource Information and Analysis","Forest Service",NA,NA,"Kenai Peninsula Borough for Community Wildfire Protection Plan Implementation",NA,NA,1500000,NA,1,"S",1500000,0,1,0,1500000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6615,"Interior","State and Private Forestry-Forest Resource Information and Analysis","Forest Service",NA,"Anchorage","Municipality of Anchorage for implementation of the Municipal-wide Community Wildlife Protection Plan",NA,NA,4e+06,NA,1,"S",4e+06,0,1,0,4e+06,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6643,"Interior","Indian Health Facilities","Indian Health Service",NA,NA,"Native Village of Chignik Lagoon for Water Distribution Upgrade",NA,NA,5354000,NA,1,"S",5354000,0,1,0,5354000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6644,"Interior","Indian Health Facilities","Indian Health Service",NA,NA,"Alaska Native Tribal Health Consortium for New Kivalina Landfil",NA,NA,7990000,NA,1,"S",7990000,0,1,0,7990000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6705,"Interior","National Recreation and Preservation","National Park Service",NA,NA,"Alaska Trails Association for pedestrian pathways in the Parks Highway Corridor",NA,NA,2180000,NA,1,"S",2180000,0,1,0,2180000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6708,"Interior","Surveys, Investigations, and Research","US Geological Survey",NA,NA,"Kuskokwim River Intertribal Fish Commission for Implementation of Intertribal Federal Subsistence Cooperative Management Program",NA,NA,880000,NA,1,"S",880000,0,1,0,880000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6745,"Homeland","Federal Assistance-PDM","FEMA","City of Dillingham","Dillingham","Snag Point Erosion Mitigation",NA,NA,5016000,NA,1,"S",5016000,0,1,0,5016000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6827,"Homeland","Federal Assistance-EOC","FEMA","Municipality of Anchorage","Anchorage","Emergency Operations Center Roof Replacement",NA,NA,5e+05,NA,1,"S",5e+05,0,1,0,5e+05,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6829,"Homeland","Federal Assistance-PDM","FEMA","Native Village of Ouzinkie","Ouzinkie","Emergency Response Shelter and Equipment Staging Complex",NA,NA,2e+06,NA,1,"S",2e+06,0,1,0,2e+06,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6936,"EW","Construction","Army Corps of Engineers (Civil)","U.S. Army Corps of Engineers","Unalaska (Dutch Harbor) Channels","Unalaska (Dutch Harbor) Channels, AK",NA,25600000,25600000,NA,1,"S",25600000,0,1,0,25600000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6969,"EW","Investigations","Army Corps of Engineers (Civil)","U.S. Army Corps of Engineers","Homer","Homer Navigation Improvements, AK",NA,3e+05,3e+05,NA,1,"S",3e+05,0,1,0,3e+05,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murkowski","AK","S",6988,"EW","Investigations","Army Corps of Engineers (Civil)","U.S. Army Corps of Engineers","St. George","St. George Harbor Improvement, St. George, AK",NA,2500000,2500000,NA,1,"S",2500000,0,1,0,2500000,"Lisa","A.",NA,NA,"Lisa Murkowski","5/22/57","F",NA,3,"Republican","M001153"
"Murphy","CT","S",373,"FSGG","Salaries and Expenses","Small Business Administration (SBA)","Connecticut Resource Conservation & Development Area","Haddam","Connecticut Farmer Resource Hub and Marketing Initiative",NA,NA,5550000,NA,2,"S",2775000,0,2,0,5550000,"Christopher","S.",NA,NA,"Christopher Murphy","8/3/73","M",NA,1,"Democrat","M001169"
"Murphy","CT","S",519,"FSGG","Salaries and Expenses","Small Business Administration (SBA)","Women's Business Development Council Inc.","Stamford","Expanasion of Small Business Development Programs to Women-Owned Businesses in Connecticut",NA,NA,2e+06,NA,3,"B",666666.6667,1,2,666666.6667,1333333.333,"Christopher","S.",NA,NA,"Christopher Murphy","8/3/73","M",NA,1,"Democrat","M001169"
"Murphy","CT","S",671,"CJS","NOAA-ORF","DOC","Sea Research Foundation Inc. DBA Mystic Aquarium","Mystic","Blue Economy Career Development Center",NA,NA,650000,NA,2,"S",325000,0,2,0,650000,"Christopher","S.",NA,NA,"Christopher Murphy","8/3/73","M",NA,1,"Democrat","M001169"
"Murphy","CT","S",672,"CJS","NOAA-ORF","DOC","Morgan State University","Calvert County","Morgan State University's PEARL Lab Student Research Enhancements",NA,NA,1e+06,NA,2,"S",5e+05,0,2,0,1e+06,"Christopher","S.",NA,NA,"Christopher Murphy","8/3/73","M",NA,1,"Democrat","M001169"
"Murphy","CT","S",673,"CJS","NOAA-ORF","DOC","St. Mary's River Watershed Association","Lexington Park","Oyster Restoration in the St.Mary's River Shellfish Sanctuary",NA,NA,185000,NA,2,"S",92500,0,2,0,185000,"Christopher","S.",NA,NA,"Christopher Murphy","8/3/73","M",NA,1,"Democrat","M001169"
"Murphy","CT","S",674,"CJS","NOAA-ORF","DOC","University of Maryland Center for Environmental Science","Dorchester County","Oyster Research to Enhance Resiliency",NA,NA,960000,NA,2,"S",480000,0,2,0,960000,"Christopher","S.",NA,NA,"Christopher Murphy","8/3/73","M",NA,1,"Democrat","M001169"
"Murphy","CT","S",1549,"THUD","Highway Infrastructure Programs","Department of Transportation",NA,NA,"Shoreline Greenway Trail–New Haven",NA,NA,7e+06,NA,2,"S",3500000,0,2,0,7e+06,"Christopher","S.",NA,NA,"Christopher Murphy","8/3/73","M",NA,1,"Democrat","M001169"
"Murphy","CT","S",1550,"THUD","Highway Infrastructure Programs","Department of Transportation",NA,NA,"Waterbury Signal Replacement",NA,NA,1400000,NA,2,"S",7e+05,0,2,0,1400000,"Christopher","S.",NA,NA,"Christopher Murphy","8/3/73","M",NA,1,"Democrat","M001169"
"Murphy","CT","S",1551,"THUD","Highway Infrastructure Programs","Department of Transportation",NA,NA,"Oxford Main Street (Route 67) Multiuse Trail-Dutton Road to Quarry Walk Design and Construction",NA,NA,3400000,NA,2,"S",1700000,0,2,0,3400000,"Christopher","S.",NA,NA,"Christopher Murphy","8/3/73","M",NA,1,"Democrat","M001169"
"Murphy","CT","S",1552,"THUD","Highway Infrastructure Programs","Department of Transportation",NA,NA,"Realignment of Lafayette Circle",NA,NA,5e+06,NA,2,"S",2500000,0,2,0,5e+06,"Christopher","S.",NA,NA,"Christopher Murphy","8/3/73","M",NA,1,"Democrat","M001169"
"Murphy","CT","S",3724,"LHHS","Employment and Training Administration","Department of Labor",NA,NA,"4–H Education Center at Auerfarm, Inc., CT, for workforce development for students with disabilities",NA,NA,204000,NA,2,"S",102000,0,2,0,204000,"Christopher","S.",NA,NA,"Christopher Murphy","8/3/73","M",NA,1,"Democrat","M001169"
"Murphy","CT","S",3754,"LHHS","Employment and Training Administration","Department of Labor",NA,NA,"CCARC, Inc., CT, for workforce development programs for individuals with disabilities",NA,NA,54000,NA,2,"S",27000,0,2,0,54000,"Christopher","S.",NA,NA,"Christopher Murphy","8/3/73","M",NA,1,"Democrat","M001169"
"Murphy","CT","S",3972,"LHHS","Employment and Training Administration","Department of Labor",NA,NA,"Youth Business Initiative, Inc., CT, for workforce development programs",NA,NA,76000,NA,2,"S",38000,0,2,0,76000,"Christopher","S.",NA,NA,"Christopher Murphy","8/3/73","M",NA,1,"Democrat","M001169"
"Murphy","CT","S",3985,"LHHS","Administration for Children and Families","Department of Health and Human Services",NA,"Bridgeport","Bridgeport Youth Lacrosse Inc., CT, for recreational programming and support for low income families",NA,NA,1e+05,NA,2,"S",50000,0,2,0,1e+05,"Christopher","S.",NA,NA,"Christopher Murphy","8/3/73","M",NA,1,"Democrat","M001169"
"Murphy","CT","S",4012,"LHHS","Administration for Children and Families","Department of Health and Human Services",NA,NA,"Connecticut Coalition Against Domestic Violence, CT, for a therapy support program for children affected by domestic violence",NA,NA,216000,NA,2,"S",108000,0,2,0,216000,"Christopher","S.",NA,NA,"Christopher Murphy","8/3/73","M",NA,1,"Democrat","M001169"
"Murphy","CT","S",4021,"LHHS","Administration for Children and Families","Department of Health and Human Services",NA,"Fairfield County","Fairfield County's Community Foundation, CT, for economic inequality and mobility research",NA,NA,462000,NA,2,"S",231000,0,2,0,462000,"Christopher","S.",NA,NA,"Christopher Murphy","8/3/73","M",NA,1,"Democrat","M001169"
"Murphy","CT","S",4091,"LHHS","Administration for Children and Families","Department of Health and Human Services",NA,NA,"Saint Joseph Parenting Center, CT, for services for families and children at risk of child abuse and neglect",NA,NA,50000,NA,2,"S",25000,0,2,0,50000,"Christopher","S.",NA,NA,"Christopher Murphy","8/3/73","M",NA,1,"Democrat","M001169"
